,acc_mean,acc_std,loss_mean,loss_std
126,0.16699888858944173,0.016294856981548173,3.275994808673859,0.09127091223138951
127,0.16800197515636678,0.016425802603718183,3.2726454448699953,0.09135817643829433
128,0.16898842100054023,0.016393855292546923,3.269233136177063,0.0911744026917953
129,0.16999577391892667,0.016321064945623458,3.265772259235382,0.09094514069463544
130,0.17098715323954816,0.016300745528487873,3.2622965788841247,0.09083041360124092
131,0.17199838925153013,0.01614184516610604,3.258714883327484,0.09055885302691552
132,0.17304921347647903,0.01597672435035248,3.2550544428825376,0.09025434373229826
133,0.17408415962010618,0.015748625606211528,3.251440398693085,0.08986474500815932
134,0.17509731743484733,0.015506720608169608,3.247853116989136,0.08940251546291851
135,0.1760895854607224,0.015288027776210826,3.244369430541992,0.08889088643947506
136,0.177143878377974,0.015011256165535548,3.2407877326011656,0.08838759574854099
137,0.17823917526751754,0.01473996512030638,3.2371752667427063,0.08783585641230672
138,0.17932534027844663,0.01447394179893835,3.2334991979598997,0.08736074004666523
139,0.18044438783079383,0.014255075532697946,3.2297423696517944,0.08695120754905457
140,0.18158340651541946,0.014048560821882144,3.226004936695099,0.08649908650396063
141,0.18273019555956121,0.013789072158641485,3.22227769613266,0.08585149511896892
142,0.18391262788325544,0.013566110483131276,3.2185333943367005,0.08531517141404597
143,0.18510178703814742,0.013401849041618858,3.2147619223594663,0.08485359261614621
144,0.1863191785290837,0.013186642596968896,3.2109781813621523,0.08433104587306448
145,0.18755315292626615,0.013073324051251597,3.2071442222595214,0.0838713518822301
146,0.18879790086299178,0.012932199965166204,3.2033023405075074,0.08333183176031608
147,0.19005823154002424,0.012786103815361983,3.199432225227356,0.08279324224081719
148,0.19132855687290426,0.012656755348016292,3.1955024933815004,0.08230689121123666
149,0.19256855670362708,0.012543618033747587,3.1916069769859314,0.08181750898031119
150,0.19310096405446525,0.012510881575521524,3.189681475162506,0.08067630044905566
151,0.19366130888462063,0.012388966653214819,3.1877136278152465,0.07932765861642103
152,0.1943064702302217,0.012331941861812459,3.185383400917053,0.0776370574854563
153,0.19512086413800714,0.012144451395477505,3.1828156471252442,0.07563471128892194
154,0.19594229273498054,0.01189191337975902,3.1800497484207155,0.07357887568400542
155,0.19680377922952172,0.011581359594862561,3.1773730874061585,0.07136662806664316
156,0.1976691637188196,0.011173413293895613,3.1747871971130373,0.06913922107080851
157,0.19844660282135007,0.010634460152461193,3.172211482524872,0.06706506001615947
158,0.1992896261066198,0.010100018831159862,3.169437427520752,0.06529316267203904
159,0.20012295931577678,0.009667898046191156,3.166715817451477,0.06373287285317422
160,0.20093412950634953,0.009272971749666195,3.164045159816742,0.06255673638562072
161,0.20162290483713147,0.009056510382601822,3.1615182757377625,0.06160659131978265
162,0.20237045377492902,0.008935193207974125,3.1587507724761963,0.06088351661498186
163,0.2031487555801868,0.008801776726810161,3.155768401622772,0.0604184615450169
164,0.20389875560998916,0.008608929396029471,3.152666645050049,0.06004146978620453
165,0.2045676153898239,0.008562409390517086,3.1495852303504943,0.05990582774070496
166,0.20524558156728742,0.008442560612091506,3.146483292579651,0.05972760726296572
167,0.2058705815672874,0.008312151519303038,3.1434321928024294,0.05928471469182172
168,0.2065451848506927,0.008256031726105327,3.1402784633636474,0.05896767598207913
169,0.2072759540379047,0.008092853247865395,3.1369434142112733,0.058596625243032864
170,0.20811550632119175,0.007987315010383206,3.1332628393173216,0.0582814511098684
171,0.20893978178501127,0.007820786279155145,3.129596884250641,0.05793096803289544
172,0.20975844383239742,0.007758540862994861,3.1259590768814087,0.05757689741617725
173,0.21064029321074482,0.007794865335118218,3.12216392993927,0.057499434880362105
174,0.21147362649440762,0.007912716563658623,3.1185100150108336,0.05759874297069741
175,0.21227719783782956,0.007970111720492274,3.114895679950714,0.05754051288479475
176,0.21311580538749691,0.007858227853498285,3.111247525215149,0.057331535322886235
177,0.21391827449202533,0.007705457960966604,3.107652349472046,0.056992580251917974
178,0.21468634694814678,0.0075776672411418744,3.104195418357849,0.056410218701429614
179,0.2154657588899135,0.007515275364683015,3.1006656742095946,0.05596210666456601
180,0.21624162092804905,0.0074136795434105365,3.097081432342529,0.05542438705602039
181,0.2170421828329563,0.007433542088708265,3.093461821079254,0.05510466780671251
182,0.2177496004104614,0.007384977328840374,3.0899707770347593,0.054811089718725024
183,0.21852917030453678,0.007327952853539378,3.0863904309272767,0.05454736508647477
184,0.21929890722036358,0.007244216548589148,3.082810378074646,0.0543255276781486
185,0.2200978763401508,0.007116645835313648,3.0792581844329834,0.05394211273962317
186,0.22084913894534108,0.007000580158010408,3.075791277885437,0.053546431382307136
187,0.2215607729554176,0.006886812959090709,3.0722664070129393,0.053188628240684814
188,0.22221611276268954,0.006835324893810103,3.068905813694,0.052783988149249304
189,0.2228887318074703,0.006725891444588534,3.065523190498352,0.052435420225072686
190,0.22355461969971654,0.006659806871997394,3.0621022677421568,0.052134973886651864
